18/12/30;16:07:37;42.5;72.5
18/12/30;16:07:38;42.5;72.6
18/12/30;16:07:39;42.5;72.5
18/12/30;16:07:40;42.5;72.5
18/12/30;16:07:41;42.5;72.5
18/12/30;16:07:42;42.5;72.5
18/12/30;16:07:43;42.5;72.6
18/12/30;16:07:44;42.5;72.6
18/12/30;16:07:45;42.5;72.6
18/12/30;16:07:46;42.5;72.6
18/12/30;16:07:47;42.5;72.5
18/12/30;16:07:48;42.5;72.5
18/12/30;16:07:49;42.5;72.6
18/12/30;16:07:50;42.5;72.6
18/12/30;16:07:51;42.5;72.5
18/12/30;16:07:52;42.5;72.5
18/12/30;16:07:53;42.5;72.3
18/12/30;16:07:54;42.5;72.2
18/12/30;16:07:55;42.5;72.1
18/12/30;16:07:56;42.5;72.1
18/12/30;16:07:57;42.5;72.1
18/12/30;16:07:58;42.5;72.1
18/12/30;16:07:59;42.5;72.1
18/12/30;16:08:00;42.5;72.1
18/12/30;16:08:01;42.5;72.1
18/12/30;16:08:02;42.5;72.0
18/12/30;16:08:03;42.4;72.0
18/12/30;16:08:04;42.4;72.0
18/12/30;16:08:05;42.4;72.0
18/12/30;16:08:06;42.4;72.0
18/12/30;16:08:07;42.4;72.0
18/12/30;16:08:08;42.4;72.0
18/12/30;16:08:09;42.3;72.0
18/12/30;16:08:10;42.3;72.0
18/12/30;16:08:11;42.3;72.1
18/12/30;16:08:12;42.3;72.2
18/12/30;16:08:13;42.3;72.3
18/12/30;16:08:14;42.3;72.3
18/12/30;16:08:15;42.3;72.4
18/12/30;16:08:16;42.3;72.5
18/12/30;16:08:17;42.3;72.5
18/12/30;16:08:18;42.3;72.6
18/12/30;16:08:19;42.3;72.6
18/12/30;16:08:20;42.3;72.6
18/12/30;16:08:21;42.3;72.5
18/12/30;16:08:22;42.3;72.5
18/12/30;16:08:23;42.2;72.5
18/12/30;16:08:24;42.2;72.5
18/12/30;16:08:25;42.2;72.6
18/12/30;16:08:26;42.3;72.6
18/12/30;16:08:27;42.3;72.6
18/12/30;16:08:28;42.2;72.6
18/12/30;16:08:29;42.2;72.6
18/12/30;16:08:30;42.2;72.5
18/12/30;16:08:31;42.2;72.5
18/12/30;16:08:32;42.2;72.6
18/12/30;16:08:33;42.2;72.6
18/12/30;16:08:34;42.2;72.6
18/12/30;16:08:35;42.2;72.5
18/12/30;16:08:36;42.2;72.5
18/12/30;16:08:37;42.2;72.4
18/12/30;16:08:38;42.2;72.3
18/12/30;16:08:39;42.2;72.3
18/12/30;16:08:40;42.1;72.3
18/12/30;16:08:41;42.1;72.3
18/12/30;16:08:42;42.1;72.3
18/12/30;16:08:43;42.1;72.3
18/12/30;16:08:44;42.1;72.3
18/12/30;16:08:45;42.1;72.4
18/12/30;16:08:46;42.1;72.5
18/12/30;16:08:47;42.1;72.6
18/12/30;16:08:48;42.1;72.6
18/12/30;16:08:49;42.1;72.7
18/12/30;16:08:50;42.1;72.8
18/12/30;16:08:51;42.1;72.8
18/12/30;16:08:52;42.1;72.8
18/12/30;16:08:53;42.1;72.8
18/12/30;16:08:54;42.1;72.8
18/12/30;16:08:55;42.1;72.8
18/12/30;16:08:56;42.1;72.8
18/12/30;16:08:57;42.1;72.7
18/12/30;16:08:58;42.0;72.6
18/12/30;16:08:59;42.0;72.6
18/12/30;16:09:00;42.0;72.6
18/12/30;16:09:01;42.0;72.6
18/12/30;16:09:02;42.0;72.6
18/12/30;16:09:03;42.0;72.6
18/12/30;16:09:04;42.0;72.6
18/12/30;16:09:05;42.0;72.5
18/12/30;16:09:06;42.0;72.5
18/12/30;16:09:07;42.0;72.5
18/12/30;16:09:08;42.0;72.5
18/12/30;16:09:09;42.0;72.5
18/12/30;16:09:10;42.0;72.6
18/12/30;16:09:11;42.0;72.6
18/12/30;16:09:12;42.0;72.6
18/12/30;16:09:13;42.0;72.6
18/12/30;16:09:14;42.0;72.7
18/12/30;16:09:15;42.0;72.8
18/12/30;16:09:16;42.0;72.8
18/12/30;16:09:17;42.0;72.7
18/12/30;16:09:18;42.0;72.7
18/12/30;16:09:19;42.0;72.6
18/12/30;16:09:20;42.0;72.6
18/12/30;16:09:21;42.0;72.6
18/12/30;16:09:22;42.0;72.6
18/12/30;16:09:23;41.9;72.6
18/12/30;16:09:24;42.0;72.6
18/12/30;16:09:25;41.9;72.6
18/12/30;16:09:26;41.9;72.6
18/12/30;16:09:27;41.9;72.6
18/12/30;16:09:28;41.9;72.6
18/12/30;16:09:29;42.0;72.7
18/12/30;16:09:30;42.0;72.8
18/12/30;16:09:31;42.0;72.8
18/12/30;16:09:32;42.0;72.9
18/12/30;16:09:33;42.0;73.0
18/12/30;16:09:34;42.0;73.0
18/12/30;16:09:35;42.0;73.0
18/12/30;16:09:36;42.0;73.0
18/12/30;16:09:37;42.0;73.0
18/12/30;16:09:38;42.0;73.0
18/12/30;16:09:39;42.0;73.0
18/12/30;16:09:40;42.0;73.0
18/12/30;16:09:41;42.0;73.0
18/12/30;16:09:42;42.0;72.9
18/12/30;16:09:43;42.0;72.9
18/12/30;16:09:44;42.0;72.8
18/12/30;16:09:45;42.0;72.9
18/12/30;16:09:46;42.0;73.0
18/12/30;16:09:47;42.0;73.1
18/12/30;16:09:48;42.0;73.1
18/12/30;16:09:49;42.0;73.1
18/12/30;16:09:50;42.0;73.1
18/12/30;16:09:51;41.9;73.1
18/12/30;16:09:52;42.0;73.1
18/12/30;16:09:53;42.0;73.1
18/12/30;16:09:54;42.0;73.1
18/12/30;16:09:55;42.0;73.0
18/12/30;16:09:56;42.0;73.0
18/12/30;16:09:57;42.0;72.9
18/12/30;16:09:58;42.0;72.9
18/12/30;16:09:59;42.0;72.8
18/12/30;16:10:00;42.0;72.8
18/12/30;16:10:01;41.9;72.9
18/12/30;16:10:02;41.9;72.9
18/12/30;16:10:03;41.9;72.9
18/12/30;16:10:04;41.9;72.9
18/12/30;16:10:05;41.9;72.9
18/12/30;16:10:06;41.9;73.0
18/12/30;16:10:07;41.9;73.1
18/12/30;16:10:08;41.9;73.3
18/12/30;16:10:09;41.9;73.3
18/12/30;16:10:10;41.9;73.3
18/12/30;16:10:11;41.9;73.2
18/12/30;16:10:12;41.9;73.1
18/12/30;16:10:13;41.9;73.1
18/12/30;16:10:14;41.9;73.1
18/12/30;16:10:15;41.9;73.0
18/12/30;16:10:16;42.0;72.8
18/12/30;16:10:17;42.0;72.8
18/12/30;16:10:18;42.0;72.7
18/12/30;16:10:19;42.0;72.8
18/12/30;16:10:20;42.0;72.8
18/12/30;16:10:21;42.0;72.8
18/12/30;16:10:22;42.0;72.8
18/12/30;16:10:23;42.0;72.8
18/12/30;16:10:24;42.0;72.8
18/12/30;16:10:25;42.0;72.9
18/12/30;16:10:26;42.0;72.9
18/12/30;16:10:27;42.0;73.0
18/12/30;16:10:28;41.9;73.0
18/12/30;16:10:29;41.9;73.0
18/12/30;16:10:30;41.9;73.1
18/12/30;16:10:31;41.9;73.1
18/12/30;16:10:32;41.9;73.0
18/12/30;16:10:33;41.9;72.9
18/12/30;16:10:34;41.8;72.8
18/12/30;16:10:35;41.8;72.9
18/12/30;16:10:36;41.8;73.0
18/12/30;16:10:37;41.8;73.3
18/12/30;16:10:38;41.8;73.4
18/12/30;16:10:39;41.8;73.5
18/12/30;16:10:40;41.8;73.5
18/12/30;16:10:41;41.8;73.5
18/12/30;16:10:42;41.8;73.5
18/12/30;16:10:43;41.8;73.5
18/12/30;16:10:44;41.8;73.4
18/12/30;16:10:45;41.8;73.3
18/12/30;16:10:46;41.8;73.3
18/12/30;16:10:47;41.8;73.2
18/12/30;16:10:48;41.8;73.2
18/12/30;16:10:49;41.8;73.2
18/12/30;16:10:50;41.8;73.1
18/12/30;16:10:51;41.8;73.1
18/12/30;16:10:52;41.8;73.1
18/12/30;16:10:53;41.7;73.1
18/12/30;16:10:54;41.7;73.1
18/12/30;16:10:55;41.7;73.1
18/12/30;16:10:56;41.7;73.3
18/12/30;16:10:57;41.7;73.3
18/12/30;16:10:58;41.7;73.3
18/12/30;16:10:59;41.6;73.1
18/12/30;16:11:00;41.6;73.1
18/12/30;16:11:01;41.6;73.0
18/12/30;16:11:02;41.6;72.9
18/12/30;16:11:03;41.6;72.9
18/12/30;16:11:04;41.6;73.0
18/12/30;16:11:05;41.7;73.0
18/12/30;16:11:06;41.7;73.1
18/12/30;16:11:07;41.7;73.3
18/12/30;16:11:08;41.7;73.3
18/12/30;16:11:09;41.7;73.4
18/12/30;16:11:10;41.7;73.4
18/12/30;16:11:11;41.7;73.4
18/12/30;16:11:12;41.7;73.5
18/12/30;16:11:13;41.7;73.4
18/12/30;16:11:14;41.7;73.3
18/12/30;16:11:15;41.7;73.2
18/12/30;16:11:16;41.7;73.1
18/12/30;16:11:17;41.7;73.1
18/12/30;16:11:18;41.7;73.0
18/12/30;16:11:19;41.7;73.0
18/12/30;16:11:20;41.7;72.9
18/12/30;16:11:21;41.6;72.9
18/12/30;16:11:22;41.6;72.9
18/12/30;16:11:23;41.6;72.9
18/12/30;16:11:24;41.6;73.0
18/12/30;16:11:25;41.6;73.0
18/12/30;16:11:26;41.6;73.0
18/12/30;16:11:27;41.6;73.0
18/12/30;16:11:28;41.6;73.0
18/12/30;16:11:29;41.6;73.0
18/12/30;16:11:30;41.6;72.9
18/12/30;16:11:31;41.6;72.8
18/12/30;16:11:32;41.6;72.7
18/12/30;16:11:33;41.6;72.6
18/12/30;16:11:34;41.6;72.6
18/12/30;16:11:35;41.6;72.5
18/12/30;16:11:36;41.6;72.5
18/12/30;16:11:37;41.6;72.4
18/12/30;16:11:38;41.6;72.5
18/12/30;16:11:39;41.6;72.5
18/12/30;16:11:40;41.6;72.6
18/12/30;16:11:41;41.6;72.7
18/12/30;16:11:42;41.6;72.7
18/12/30;16:11:43;41.6;72.8
18/12/30;16:11:44;41.6;72.8
18/12/30;16:11:45;41.6;72.8
18/12/30;16:11:46;41.6;72.8
18/12/30;16:11:47;41.6;72.8
18/12/30;16:11:48;41.6;72.8
18/12/30;16:11:49;41.6;72.8
18/12/30;16:11:50;41.6;72.8
18/12/30;16:11:51;41.6;72.8
18/12/30;16:11:52;41.6;72.8
18/12/30;16:11:53;41.6;72.8
18/12/30;16:11:54;41.6;72.8
18/12/30;16:11:55;41.6;72.8
18/12/30;16:11:56;41.6;72.9
18/12/30;16:11:57;41.6;73.0
18/12/30;16:11:58;41.6;73.1
18/12/30;16:11:59;41.6;73.1
18/12/30;16:12:00;41.6;73.1
18/12/30;16:12:01;41.5;73.1
18/12/30;16:12:02;41.5;73.2
18/12/30;16:12:03;41.5;73.3
18/12/30;16:12:04;41.6;73.3
18/12/30;16:12:05;41.5;73.3
18/12/30;16:12:06;41.5;73.2
18/12/30;16:12:07;41.5;73.1
18/12/30;16:12:08;41.6;73.1
18/12/30;16:12:09;41.5;73.1
18/12/30;16:12:10;41.5;73.0
18/12/30;16:12:11;41.6;73.0
18/12/30;16:12:12;41.6;73.0
18/12/30;16:12:13;41.5;73.0
18/12/30;16:12:14;41.5;73.0
18/12/30;16:12:15;41.6;73.0
18/12/30;16:12:16;41.5;73.0
18/12/30;16:12:17;41.5;73.1
18/12/30;16:12:18;41.5;73.1
18/12/30;16:12:19;41.6;73.1
18/12/30;16:12:20;41.5;73.2
18/12/30;16:12:21;41.5;73.3
18/12/30;16:12:22;41.5;73.3
18/12/30;16:12:23;41.5;73.2
18/12/30;16:12:24;41.5;73.2
18/12/30;16:12:25;41.5;73.2
18/12/30;16:12:26;41.5;73.1
18/12/30;16:12:27;41.5;73.1
18/12/30;16:12:28;41.5;73.0
18/12/30;16:12:29;41.5;72.9
18/12/30;16:12:30;41.5;72.8
18/12/30;16:12:31;41.5;72.8
18/12/30;16:12:32;41.5;72.8
18/12/30;16:12:33;41.5;72.8
18/12/30;16:12:34;41.5;72.8
18/12/30;16:12:35;41.5;72.8
18/12/30;16:12:36;41.5;72.8
18/12/30;16:12:37;41.5;72.8
18/12/30;16:12:38;41.5;72.8
18/12/30;16:12:39;41.5;72.8
18/12/30;16:12:40;41.5;72.7
18/12/30;16:12:41;41.5;72.7
18/12/30;16:12:42;41.5;72.7
18/12/30;16:12:43;41.5;72.8
18/12/30;16:12:44;41.5;72.8
18/12/30;16:12:45;41.5;72.8
18/12/30;16:12:46;41.5;72.8
18/12/30;16:12:47;41.5;72.8
18/12/30;16:12:48;41.5;72.8
18/12/30;16:12:49;41.5;72.8
18/12/30;16:12:50;41.5;72.8
18/12/30;16:12:51;41.5;72.8
18/12/30;16:12:52;41.5;72.8
18/12/30;16:12:53;41.5;72.6
18/12/30;16:12:54;41.5;72.6
18/12/30;16:12:55;41.5;72.6
18/12/30;16:12:56;41.5;72.6
18/12/30;16:12:57;41.4;72.5
18/12/30;16:12:58;41.4;72.6
18/12/30;16:12:59;41.4;72.6
18/12/30;16:13:00;41.4;72.6
18/12/30;16:13:01;41.4;72.6
18/12/30;16:13:02;41.4;72.7
18/12/30;16:13:03;41.4;72.7
18/12/30;16:13:04;41.4;72.8
18/12/30;16:13:05;41.4;72.8
18/12/30;16:13:06;41.4;72.8
18/12/30;16:13:07;41.4;72.9
18/12/30;16:13:08;41.4;72.8
18/12/30;16:13:09;41.4;72.8
18/12/30;16:13:10;41.4;72.6
18/12/30;16:13:11;41.3;72.6
18/12/30;16:13:12;41.3;72.5
18/12/30;16:13:13;41.3;72.5
18/12/30;16:13:14;41.3;72.5
18/12/30;16:13:15;41.3;72.6
18/12/30;16:13:16;41.3;72.7
18/12/30;16:13:17;41.3;72.7
18/12/30;16:13:18;41.3;72.8
18/12/30;16:13:19;41.3;72.8
18/12/30;16:13:20;41.3;72.7
18/12/30;16:13:21;41.3;72.6
18/12/30;16:13:22;41.3;72.6
18/12/30;16:13:23;41.2;72.6
18/12/30;16:13:24;41.2;72.7
18/12/30;16:13:25;41.2;72.6
18/12/30;16:13:26;41.1;72.6
18/12/30;16:13:27;41.2;72.6
18/12/30;16:13:28;41.2;72.6
18/12/30;16:13:29;41.1;72.6
18/12/30;16:13:30;41.1;72.5
18/12/30;16:13:31;41.1;72.6
18/12/30;16:13:32;41.1;72.6
18/12/30;16:13:33;41.1;72.6
18/12/30;16:13:34;41.1;72.6
18/12/30;16:13:35;41.1;72.6
18/12/30;16:13:36;41.1;72.6
18/12/30;16:13:37;41.1;72.5
18/12/30;16:13:38;41.1;72.5
18/12/30;16:13:39;41.1;72.5
18/12/30;16:13:40;41.1;72.5
18/12/30;16:13:41;41.1;72.5
18/12/30;16:13:42;41.1;72.5
18/12/30;16:13:43;41.1;72.5
18/12/30;16:13:44;41.1;72.5
18/12/30;16:13:45;41.1;72.5
18/12/30;16:13:46;41.1;72.5
18/12/30;16:13:47;41.1;72.5
18/12/30;16:13:48;41.1;72.5
18/12/30;16:13:49;41.1;72.5
18/12/30;16:13:50;41.1;72.6
18/12/30;16:13:51;41.1;72.6
18/12/30;16:13:52;41.1;72.6
18/12/30;16:13:53;41.1;72.7
18/12/30;16:13:54;41.1;72.7
18/12/30;16:13:55;41.1;72.7
18/12/30;16:13:56;41.1;72.6
18/12/30;16:13:57;41.1;72.7
18/12/30;16:13:58;41.1;72.7
18/12/30;16:13:59;41.1;72.8
18/12/30;16:14:00;41.1;72.9
18/12/30;16:14:01;41.0;73.0
18/12/30;16:14:02;41.0;73.0
18/12/30;16:14:03;41.1;73.0
18/12/30;16:14:04;41.1;73.0
18/12/30;16:14:05;41.1;73.1
18/12/30;16:14:06;41.1;73.2
18/12/30;16:14:07;41.1;73.2
18/12/30;16:14:08;41.1;73.1
18/12/30;16:14:09;41.1;73.1
18/12/30;16:14:10;41.1;73.0
18/12/30;16:14:11;41.1;73.0
18/12/30;16:14:12;41.1;73.0
18/12/30;16:14:13;41.1;73.0
18/12/30;16:14:14;41.1;73.1
18/12/30;16:14:15;41.1;73.1
18/12/30;16:14:16;41.1;73.1
18/12/30;16:14:17;41.1;73.1
18/12/30;16:14:18;41.1;73.1
18/12/30;16:14:19;41.1;73.1
18/12/30;16:14:20;41.1;73.1
18/12/30;16:14:21;41.1;73.0
18/12/30;16:14:22;41.1;73.0
18/12/30;16:14:23;41.1;73.1
18/12/30;16:14:24;41.1;73.1
18/12/30;16:14:25;41.1;73.1
18/12/30;16:14:26;41.1;73.1
18/12/30;16:14:27;41.1;73.1
18/12/30;16:14:28;41.1;73.1
18/12/30;16:14:29;41.1;73.1
18/12/30;16:14:30;41.1;73.2
18/12/30;16:14:31;41.1;73.3
18/12/30;16:14:32;41.1;73.2
18/12/30;16:14:33;41.1;73.2
18/12/30;16:14:34;41.1;73.2
18/12/30;16:14:35;41.1;73.2
18/12/30;16:14:36;41.1;73.2
18/12/30;16:14:37;41.1;73.3
18/12/30;16:14:38;41.1;73.2
18/12/30;16:14:39;41.1;73.1
18/12/30;16:14:40;41.1;73.1
18/12/30;16:14:41;41.1;73.1
18/12/30;16:14:42;41.1;73.1
18/12/30;16:14:43;41.1;73.1
18/12/30;16:14:44;41.1;73.1
18/12/30;16:14:45;41.1;73.1
18/12/30;16:14:46;41.1;73.3
18/12/30;16:14:47;41.1;73.4
18/12/30;16:14:48;41.1;73.5
18/12/30;16:14:49;41.1;73.7
18/12/30;16:14:50;41.1;73.8
18/12/30;16:14:51;41.1;73.8
18/12/30;16:14:52;41.1;73.9
18/12/30;16:14:53;41.1;73.9
18/12/30;16:14:54;41.1;73.9
18/12/30;16:14:55;41.1;73.9
18/12/30;16:14:56;41.1;73.9
18/12/30;16:14:57;41.1;74.0
18/12/30;16:14:58;41.1;74.0
18/12/30;16:14:59;41.1;74.0
18/12/30;16:15:00;41.1;74.0
18/12/30;16:15:01;41.1;74.0
18/12/30;16:15:02;41.1;74.0
18/12/30;16:15:03;41.1;74.0
18/12/30;16:15:04;41.1;74.0
18/12/30;16:15:05;41.1;74.0
18/12/30;16:15:06;41.1;74.0
18/12/30;16:15:07;41.1;74.0
18/12/30;16:15:08;41.1;74.0
18/12/30;16:15:09;41.1;74.1
18/12/30;16:15:10;41.1;74.2
18/12/30;16:15:11;41.1;74.2
18/12/30;16:15:12;41.1;74.2
18/12/30;16:15:13;41.1;74.2
18/12/30;16:15:14;41.1;74.2
18/12/30;16:15:15;41.1;74.2
18/12/30;16:15:16;41.1;74.1
18/12/30;16:15:17;41.1;74.1
18/12/30;16:15:18;41.1;74.0
18/12/30;16:15:19;41.1;74.0
18/12/30;16:15:20;41.1;74.0
18/12/30;16:15:21;41.1;74.0
18/12/30;16:15:22;41.1;74.0
18/12/30;16:15:23;41.1;74.0
18/12/30;16:15:24;41.1;74.0
18/12/30;16:15:25;41.1;74.1
18/12/30;16:15:26;41.1;74.0
18/12/30;16:15:27;41.1;73.9
18/12/30;16:15:28;41.1;73.8
18/12/30;16:15:29;41.1;73.8
18/12/30;16:15:30;41.1;73.8
18/12/30;16:15:31;41.1;73.8
18/12/30;16:15:32;41.1;73.8
18/12/30;16:15:33;41.1;73.8
18/12/30;16:15:34;41.1;73.9
18/12/30;16:15:35;41.1;74.0
18/12/30;16:15:36;41.1;74.1
18/12/30;16:15:37;41.1;74.2
18/12/30;16:15:38;41.1;74.2
18/12/30;16:15:39;41.1;74.2
18/12/30;16:15:40;41.2;74.3
18/12/30;16:15:41;41.2;74.3
18/12/30;16:15:42;41.2;74.4
18/12/30;16:15:43;41.2;74.3
18/12/30;16:15:44;41.2;74.3
18/12/30;16:15:45;41.2;74.2
18/12/30;16:15:46;41.2;74.1
18/12/30;16:15:47;41.2;74.0
18/12/30;16:15:48;41.2;73.9
18/12/30;16:15:49;41.2;73.8
18/12/30;16:15:50;41.2;73.8
18/12/30;16:15:51;41.2;73.8
18/12/30;16:15:52;41.2;73.8
18/12/30;16:15:53;41.2;73.8
18/12/30;16:15:54;41.3;73.8
18/12/30;16:15:55;41.3;73.8
18/12/30;16:15:56;41.3;73.9
18/12/30;16:15:57;41.3;74.0
18/12/30;16:15:58;41.3;74.1
18/12/30;16:15:59;41.3;74.1
18/12/30;16:16:00;41.3;74.1
18/12/30;16:16:01;41.3;74.1
18/12/30;16:16:02;41.3;74.0
18/12/30;16:16:03;41.3;74.0
18/12/30;16:16:04;41.3;74.0
18/12/30;16:16:05;41.3;74.1
18/12/30;16:16:06;41.3;74.2
18/12/30;16:16:07;41.3;74.3
18/12/30;16:16:08;41.3;74.3
18/12/30;16:16:09;41.3;74.4
18/12/30;16:16:10;41.3;74.5
18/12/30;16:16:11;41.3;74.6
18/12/30;16:16:12;41.3;74.8
18/12/30;16:16:13;41.3;74.9
18/12/30;16:16:14;41.3;74.9
18/12/30;16:16:15;41.3;74.8
18/12/30;16:16:16;41.3;74.8
18/12/30;16:16:17;41.3;74.8
18/12/30;16:16:18;41.3;74.8
18/12/30;16:16:19;41.3;75.0
18/12/30;16:16:20;41.3;75.1
18/12/30;16:16:21;41.3;75.2
18/12/30;16:16:22;41.3;75.3
18/12/30;16:16:23;41.3;75.3
18/12/30;16:16:24;41.3;75.4
18/12/30;16:16:25;41.4;75.5
18/12/30;16:16:26;41.4;75.5
18/12/30;16:16:27;41.4;75.5
18/12/30;16:16:28;41.4;75.5
18/12/30;16:16:29;41.4;75.5
18/12/30;16:16:30;41.4;75.5
18/12/30;16:16:31;41.4;75.5
18/12/30;16:16:32;41.4;75.5
18/12/30;16:16:33;41.4;75.5
18/12/30;16:16:34;41.4;75.5
18/12/30;16:16:35;41.5;75.5
18/12/30;16:16:36;41.5;75.6
18/12/30;16:16:37;41.5;75.8
18/12/30;16:16:38;41.5;75.9
18/12/30;16:16:39;41.5;76.0
18/12/30;16:16:40;41.5;76.0
18/12/30;16:16:41;41.5;76.0
18/12/30;16:16:42;41.5;75.9
18/12/30;16:16:43;41.5;75.9
18/12/30;16:16:44;41.5;75.9
18/12/30;16:16:45;41.5;76.0
18/12/30;16:16:46;41.6;76.0
18/12/30;16:16:47;41.6;76.0
18/12/30;16:16:48;41.5;76.1
18/12/30;16:16:49;41.6;76.2
18/12/30;16:16:50;41.6;76.3
18/12/30;16:16:51;41.6;76.3
18/12/30;16:16:52;41.6;76.2
18/12/30;16:16:53;41.6;76.1
18/12/30;16:16:54;41.6;76.1
18/12/30;16:16:55;41.6;76.0
18/12/30;16:16:56;41.6;76.0
18/12/30;16:16:57;41.6;76.0
18/12/30;16:16:58;41.6;76.1
18/12/30;16:16:59;41.6;76.1
18/12/30;16:17:00;41.6;76.1
18/12/30;16:17:01;41.6;76.0
18/12/30;16:17:02;41.6;76.0
18/12/30;16:17:03;41.7;75.9
18/12/30;16:17:04;41.7;75.8
18/12/30;16:17:05;41.7;75.8
18/12/30;16:17:06;41.7;75.8
18/12/30;16:17:07;41.7;76.0
18/12/30;16:17:08;41.8;76.1
18/12/30;16:17:09;41.8;76.2
18/12/30;16:17:10;41.7;76.3
18/12/30;16:17:11;41.8;76.3
18/12/30;16:17:12;41.8;76.3
18/12/30;16:17:13;41.8;76.2
18/12/30;16:17:14;41.8;76.1
18/12/30;16:17:15;41.8;76.0
18/12/30;16:17:16;41.8;76.0
18/12/30;16:17:17;41.8;75.9
18/12/30;16:17:18;41.8;75.8
18/12/30;16:17:19;41.8;75.8
18/12/30;16:17:20;41.8;75.8
